"DAL","2014-09-05",209.9200000
"DAL","2014-09-08",210.5900000
"DAL","2014-09-09",208.5000000
"DAL","2014-09-10",205.1100000
"DAL","2014-09-11",204.7900000
"DAL","2014-09-12",205.1200000
"DAL","2014-09-15",201.3300000
"DAL","2014-09-16",201.9100000
"DAL","2014-09-17",201.5100000
"DAL","2014-09-18",201.2600000
"DAL","2014-09-19",201.3900000
"DAL","2014-09-22",199.8000000
"DAL","2014-09-23",200.3500000
"DAL","2014-09-24",199.5600000
"DAL","2014-09-25",201.4800000
"DAL","2014-09-26",201.0100000
"DAL","2014-09-29",200.9500000
"DAL","2014-09-30",203.8900000
"DAL","2014-10-01",200.9100000
"DAL","2014-10-02",198.0700000
"DAL","2014-10-03",199.3800000
"DAL","2014-10-06",201.4500000
"DAL","2014-10-07",199.9600000
"DAL","2014-10-08",201.7800000
"DAL","2014-10-09",200.7400000
"DAL","2014-10-10",199.4000000
"DAL","2014-10-13",200.1000000
"DAL","2014-10-14",201.0000000
"DAL","2014-10-15",201.4000000
"DAL","2014-10-16",196.9400000
"DAL","2014-10-17",200.4700000
"DAL","2014-10-20",202.9900000
"DAL","2014-10-21",204.5800000
"DAL","2014-10-22",206.0900000
"DAL","2014-10-23",206.7900000
"DAL","2014-10-24",204.2900000
"DAL","2014-10-27",205.0100000
"DAL","2014-10-28",206.8000000
"DAL","2014-10-29",208.0700000
"DAL","2014-10-30",210.3600000
"DAL","2014-10-31",213.7300000
"DAL","2014-11-03",214.8300000
"DAL","2014-11-04",214.2000000
"DAL","2014-11-05",213.7800000
"DAL","2014-11-06",214.3100000
"DAL","2014-11-07",218.1000000
"DAL","2014-11-10",213.8200000
"DAL","2014-11-11",213.0400000
"DAL","2014-11-12",215.9000000
"DAL","2014-11-13",216.1100000
"DAL","2014-11-14",212.7600000
"DAL","2014-11-17",214.4400000
"DAL","2014-11-18",211.3700000
"DAL","2014-11-19",211.8500000
"DAL","2014-11-20",211.2100000
"DAL","2014-11-21",217.6500000
"DAL","2014-11-24",216.4600000
"DAL","2014-11-25",218.0600000
"DAL","2014-11-26",219.0000000
"DAL","2014-11-27",218.5600000
"DAL","2014-11-28",216.4600000
"DAL","2014-12-01",212.5900000
"DAL","2014-12-02",212.4100000
"DAL","2014-12-03",210.2000000
"DAL","2014-12-04",211.0700000
"DAL","2014-12-05",212.6400000
"DAL","2014-12-08",210.4600000
"DAL","2014-12-09",208.0200000
"DAL","2014-12-10",208.0700000
"DAL","2014-12-11",205.6700000
"DAL","2014-12-12",204.3700000
"DAL","2014-12-15",204.6100000
"DAL","2014-12-16",199.7200000
"DAL","2014-12-17",199.9300000
"DAL","2014-12-18",203.9400000
"DAL","2014-12-19",204.6300000
"DAL","2014-12-22",203.8500000
"DAL","2014-12-23",202.1700000
"DAL","2014-12-24",201.0500000
"DAL","2014-12-29",200.6700000
"DAL","2014-12-30",201.6400000
"DAL","2014-12-31",201.5100000
"DAL","2015-01-02",221.2300000
"DAL","2015-01-05",221.6000000
"DAL","2015-01-06",220.1600000
"DAL","2015-01-07",220.5300000
"DAL","2015-01-08",222.7500000
"DAL","2015-01-09",223.8300000
"DAL","2015-01-12",222.4100000
"DAL","2015-01-13",221.5000000
"DAL","2015-01-14",222.3200000
"DAL","2015-01-15",224.6000000
"DAL","2015-01-16",228.2200000
"DAL","2015-01-19",230.4900000
"DAL","2015-01-20",231.0800000
"DAL","2015-01-21",231.2500000
"DAL","2015-01-22",233.3200000
"DAL","2015-01-23",239.4600000
"DAL","2015-01-26",237.3200000
"DAL","2015-01-27",238.7600000
"DAL","2015-01-28",237.2700000
"DAL","2015-01-29",235.9100000
"DAL","2015-01-30",236.6100000
"DAL","2015-02-02",237.5400000
"DAL","2015-02-03",238.8600000
"DAL","2015-02-04",235.7600000
"DAL","2015-02-05",235.2600000
"DAL","2015-02-06",236.8400000
"DAL","2015-02-09",238.1600000
"DAL","2015-02-10",237.7500000
"DAL","2015-02-11",234.4700000
"DAL","2015-02-12",234.2000000
"DAL","2015-02-13",233.9500000
"DAL","2015-02-16",232.3700000
"DAL","2015-02-17",230.6500000
"DAL","2015-02-18",231.8100000
"DAL","2015-02-19",231.7000000
"DAL","2015-02-20",232.7300000
"DAL","2015-02-23",230.8300000
"DAL","2015-02-24",232.3500000
"DAL","2015-02-25",231.1700000
"DAL","2015-02-26",232.3100000
"DAL","2015-02-27",234.6100000
"DAL","2015-03-02",231.2000000
"DAL","2015-03-03",231.4000000
"DAL","2015-03-04",232.3000000
"DAL","2015-03-05",234.0300000
"DAL","2015-03-06",236.0900000
"DAL","2015-03-09",235.6000000
"DAL","2015-03-10",237.3600000
"DAL","2015-03-11",240.8000000
"DAL","2015-03-12",238.7800000
"DAL","2015-03-13",240.5800000
"DAL","2015-03-16",243.0900000
"DAL","2015-03-17",242.0200000
"DAL","2015-03-18",242.3900000
"DAL","2015-03-19",241.3300000
"DAL","2015-03-20",239.0500000
"DAL","2015-03-23",237.3400000
"DAL","2015-03-24",235.2800000
"DAL","2015-03-25",233.1200000
"DAL","2015-03-26",234.8100000
"DAL","2015-03-27",236.6600000
"DAL","2015-03-30",237.6900000
"DAL","2015-03-31",240.8300000
"DAL","2015-04-01",231.6400000
"DAL","2015-04-02",230.5000000
"DAL","2015-04-07",231.4700000
"DAL","2015-04-08",230.2300000
"DAL","2015-04-09",231.9700000
"DAL","2015-04-10",236.4000000
"DAL","2015-04-13",237.6100000
"DAL","2015-04-14",236.3000000
"DAL","2015-04-15",239.7900000
"DAL","2015-04-16",241.1300000
"DAL","2015-04-17",237.8700000
"DAL","2015-04-20",241.0000000
"DAL","2015-04-21",238.5300000
"DAL","2015-04-22",236.7400000
"DAL","2015-04-23",234.2900000
"DAL","2015-04-24",235.4500000
"DAL","2015-04-27",235.2600000
"AL$","2014-05-01",6883.8750000
"AL$","2014-06-01",6806.0952380
"AL$","2014-07-01",7104.5000000
"AL$","2014-08-01",7000.5500000
"AL$","2014-09-01",6872.2272727
"AL$","2014-10-01",6739.1956521
"AL$","2014-11-01",6701.1250000
"AL$","2014-12-01",6422.9523809
"AL$","2015-01-01",5815.8333333
"AL$","2015-02-01",5702.0750000
"AL$","2015-03-01",5925.8409090
"AL$","2015-04-01",6017.0789473
"96X","2014-05-01",1749.1000000
"96X","2014-06-01",1834.4047619
"96X","2014-07-01",1945.4130434
"96X","2014-08-01",2030.2250000
"96X","2014-09-01",1992.4772727
"96X","2014-10-01",1938.1956521
"96X","2014-11-01",2053.9250000
"96X","2014-12-01",1913.2380952
"96X","2015-01-01",1808.3809523
"96X","2015-02-01",1820.7750000
"96X","2015-03-01",1772.5909090
"96X","2015-04-01",1812.2631578
"LM$","2014-04-30",6724.0000000
"LM$","2014-05-01",6670.5000000
"LM$","2014-05-02",6699.0000000
"LM$","2014-05-06",6740.0000000
"LM$","2014-05-07",6688.0000000
"LM$","2014-05-08",6690.5000000
"LM$","2014-05-09",6770.0000000
"LM$","2014-05-12",6930.0000000
"LM$","2014-05-13",6884.5000000
"LM$","2014-05-14",6976.5000000
"LM$","2014-05-15",6949.0000000
"LM$","2014-05-16",6950.0000000
"LM$","2014-05-19",7009.0000000
